place_id,name,website,city,state,niche,pattern_emails
ChIJn4pW2-R_54gRlk6W6y-AFyA,Excellent Garage Door Inc.,https://www.garagedoorexcellent.com/,"Orlando, FL",florida,garage_door,"info@garagedoorexcellent.com, contact@garagedoorexcellent.com, hello@garagedoorexcellent.com, sales@garagedoorexcellent.com, support@garagedoorexcellent.com, office@garagedoorexcellent.com"
ChIJc2weCzV654gRyOsiEY6yn3g,Quality Garage Door Services Orlando,https://www.qualitygaragedoororlando.com/,"Orlando, FL",florida,garage_door,"info@qualitygaragedoororlando.com, contact@qualitygaragedoororlando.com, hello@qualitygaragedoororlando.com, sales@qualitygaragedoororlando.com, support@qualitygaragedoororlando.com, office@qualitygaragedoororlando.com"
ChIJtUhOQzd954gRGuRYX6UNbIw,"Banko Overhead Doors, LLC",https://www.bankogaragedoors.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=orlando,"Orlando, FL",florida,garage_door,"info@bankogaragedoors.com, contact@bankogaragedoors.com, hello@bankogaragedoors.com, sales@bankogaragedoors.com, support@bankogaragedoors.com, office@bankogaragedoors.com"
ChIJEe3qHp1_54gRSzcyJU0t49Y,ASAP Garage door group,http://asapgaragedoorgroup.com/,"Orlando, FL",florida,garage_door,
ChIJu4DLKm5754gRckPIV0hJ-eU,OGD Overhead Garage Door,https://ogd.com/fl/orlando/?utm_source=gmb&utm_medium=organic&utm_campaign=ogd-orl-01&ogd_src=ogd-orl-01-google_business_profile,"Orlando, FL",florida,garage_door,"info@ogd.com, contact@ogd.com, hello@ogd.com, sales@ogd.com, support@ogd.com, office@ogd.com"
ChIJyeU1mznJwogRBk2VGvpX20U,Infinity Garage Door Service LLC,https://infinity-garage-door.com/,"Tampa, FL",florida,garage_door,"info@infinity-garage-door.com, contact@infinity-garage-door.com, hello@infinity-garage-door.com, sales@infinity-garage-door.com, support@infinity-garage-door.com, office@infinity-garage-door.com"
ChIJEYk-0yrHwogRrA3VuUHPPQ8,"Certified Garage Door, Inc.",https://cgdtampa.com/,"Tampa, FL",florida,garage_door,"info@cgdtampa.com, contact@cgdtampa.com, hello@cgdtampa.com, sales@cgdtampa.com, support@cgdtampa.com, office@cgdtampa.com"
ChIJAeO_U_LpwogRx_E-gSEUu5g,One Garage Door Repair Inc,,"Tampa, FL",florida,garage_door,
ChIJbc-OeltmK2oRnrxxlDSwvgs,Garage Door Ankler Service,,"Tampa, FL",florida,garage_door,
ChIJz3s9rNDDwogRVo2XPOksuhQ,Tampa Garage Door Pros,,"Tampa, FL",florida,garage_door,
ChIJw_mKZ5XBwogRypRq-HzqZwM,Premium Garage Doors,https://premiumgaragedoorfl.com/,"Tampa, FL",florida,garage_door,
ChIJ4wLr_LfCcYwReKvF3P_DxPM,RT Garage Doors,https://rtgaragedoors.com/,"Tampa, FL",florida,garage_door,"info@rtgaragedoors.com, contact@rtgaragedoors.com, hello@rtgaragedoors.com, sales@rtgaragedoors.com, support@rtgaragedoors.com, office@rtgaragedoors.com"
ChIJYbiV1BrDwogRDd1G-JC9n20,OGD Overhead Garage Door,https://ogd.com/fl/tampa/?utm_source=gmb&utm_medium=organic&utm_campaign=ogd-tpa-01&ogd_src=ogd-tpa-01-google_business_profile,"Tampa, FL",florida,garage_door,"info@ogd.com, contact@ogd.com, hello@ogd.com, sales@ogd.com, support@ogd.com, office@ogd.com"
ChIJWble49zRwogRsM44GsTJCfU,Garage Doors Repair You Riverview,,"Tampa, FL",florida,garage_door,
ChIJDTKmXSLPwogRHCAeTuhH8DE,Prime Tampa Overhead Doors,https://garagedoorstampa.site/,"Tampa, FL",florida,garage_door,"info@garagedoorstampa.site, contact@garagedoorstampa.site, hello@garagedoorstampa.site, sales@garagedoorstampa.site, support@garagedoorstampa.site, office@garagedoorstampa.site"
ChIJr_9Lbtrn3ogRWoTq_E5kU6s,Guaranteed Garage Doors & Repair – Stuart,https://guaranteedgaragerepair.com/,"Port St. Lucie, FL",florida,garage_door,"info@guaranteedgaragerepair.com, contact@guaranteedgaragerepair.com, hello@guaranteedgaragerepair.com, sales@guaranteedgaragerepair.com, support@guaranteedgaragerepair.com, office@guaranteedgaragerepair.com"
ChIJT4KTJjvp3ogRkzw39m--joM,Sunrise Garage & Gates,https://sunrisegaragegates.com/,"Port St. Lucie, FL",florida,garage_door,"info@sunrisegaragegates.com, contact@sunrisegaragegates.com, hello@sunrisegaragegates.com, sales@sunrisegaragegates.com, support@sunrisegaragegates.com, office@sunrisegaragegates.com"
ChIJTXbxxL_p3ogRtpZ4c3PqqqM,Guaranteed Garage Repair,http://www.guaranteedgaragerepair.com/,"Port St. Lucie, FL",florida,garage_door,"info@guaranteedgaragerepair.com, contact@guaranteedgaragerepair.com, hello@guaranteedgaragerepair.com, sales@guaranteedgaragerepair.com, support@guaranteedgaragerepair.com, office@guaranteedgaragerepair.com"
ChIJwx54lRvv3ogRcWY3MfuhhWc,My Garage Doors Repair Port St. Lucie,,"Port St. Lucie, FL",florida,garage_door,
ChIJ5e3TMJLv3ogRHV4SH8mMlFU,Jls Garage Door Service,,"Port St. Lucie, FL",florida,garage_door,
ChIJL41dS5ru3ogRqJyAujiZMaQ,A-Tech Garage Doors,https://atechgaragedoor.com/,"Port St. Lucie, FL",florida,garage_door,"info@atechgaragedoor.com, contact@atechgaragedoor.com, hello@atechgaragedoor.com, sales@atechgaragedoor.com, support@atechgaragedoor.com, office@atechgaragedoor.com"
ChIJ7wWMe_vu3ogRGwT7VtM_TMM,D & D Garage Doors,https://danddgaragedoors.com/locations/port-st-lucie-garage-doors,"Port St. Lucie, FL",florida,garage_door,
ChIJUZwcEqnD-SMRkcYMvw03Efw,DC Garage Doors,https://dcgaragedoorsservices.com/?utm_source=omg-gbp&utm_medium=webclick,"Hialeah, FL",florida,garage_door,"info@dcgaragedoorsservices.com, contact@dcgaragedoorsservices.com, hello@dcgaragedoorsservices.com, sales@dcgaragedoorsservices.com, support@dcgaragedoorsservices.com, office@dcgaragedoorsservices.com"
ChIJiYRLbPO_2YgR4Rj65Zjg-IM,Chooks Garage Door Repair Miami,,"Hialeah, FL",florida,garage_door,
ChIJu3d4kWs6X2ARmzFCti6LofY,G Garage Door Repair Llc,https://ggaragedoorrepairllc.com/,"Hialeah, FL",florida,garage_door,
ChIJmaiiECul2YgRA4IPDUIb9Yk,National garage door service,,"Hialeah, FL",florida,garage_door,
ChIJfaAZL3O72YgRHGGQEQ_IdpE,"AMERICAN BEST GARAGE AND OVERHEAD DOOR REPAIR, LLC",https://americanbestgaragedoorrepair.com/,"Hialeah, FL",florida,garage_door,"info@americanbestgaragedoorrepair.com, contact@americanbestgaragedoorrepair.com, hello@americanbestgaragedoorrepair.com, sales@americanbestgaragedoorrepair.com, support@americanbestgaragedoorrepair.com, office@americanbestgaragedoorrepair.com"
ChIJW40ZFhAKFwQR6ftzjwmsrkg,USA Doors Repair,https://usadoorsrepair.com/,"Hialeah, FL",florida,garage_door,
ChIJY9gwtNBZ7IgRQzJGOruu1Xw,Killearn Garage Door Services,http://garagedoorrepairkillearn.com/,"Tallahassee, FL",florida,garage_door,
ChIJW9Km2jD17IgRcJ4udaknOlU,Tallahassee Garage Doors,,"Tallahassee, FL",florida,garage_door,
ChIJE24DyXD07IgRs0xjWhwlLOc,Novo Garage Door Repair Co.,,"Tallahassee, FL",florida,garage_door,
ChIJPeJWWYb17IgRjNsL5eXdIIE,Precision Garage Door Service of Tallahassee,https://precisiondoortallahassee.com/?utm_source=gmb&utm_medium=location_tallahassee&utm_campaign=website,"Tallahassee, FL",florida,garage_door,"info@precisiondoortallahassee.com, contact@precisiondoortallahassee.com, hello@precisiondoortallahassee.com, sales@precisiondoortallahassee.com, support@precisiondoortallahassee.com, office@precisiondoortallahassee.com"
ChIJb2tAVgf17IgR_RNB6RfbTH4,B's Home and Auto Improvements,https://bjfimproves.square.site/,"Tallahassee, FL",florida,garage_door,"info@bjfimproves.square.site, contact@bjfimproves.square.site, hello@bjfimproves.square.site, sales@bjfimproves.square.site, support@bjfimproves.square.site, office@bjfimproves.square.site"
ChIJ7ezsOQJr24gRp0PX7Hb7cH8,Precision Garage Door Service of Fort Myers,https://precisiondoor-swfl.com/?utm_source=gmb&utm_medium=location_%20fortmyers&utm_campaign=website,"Cape Coral, FL",florida,garage_door,
ChIJvS2JQQ_I7yURgoHcIiJ0fAc,Doorswizard Garage Doors,http://www.garagedoorswizard.com/,"Cape Coral, FL",florida,garage_door,
ChIJw_GLJKI524gR0UFPd2EDGHg,The Garage Door Repair Cape Coral,,"Cape Coral, FL",florida,garage_door,
ChIJ2WqWx2hp24gRNBfFxy0bICA,Superior Fort Myers Doors & Gates,https://fortmyersgaragedoorrepair.com/,"Cape Coral, FL",florida,garage_door,"info@fortmyersgaragedoorrepair.com, contact@fortmyersgaragedoorrepair.com, hello@fortmyersgaragedoorrepair.com, sales@fortmyersgaragedoorrepair.com, support@fortmyersgaragedoorrepair.com, office@fortmyersgaragedoorrepair.com"
ChIJu6-J2es_24gRSWwLnfP7dgU,Diamond Tech Garage Repair,https://fortmyersgaragedoors.online/,"Cape Coral, FL",florida,garage_door,"info@fortmyersgaragedoors.online, contact@fortmyersgaragedoors.online, hello@fortmyersgaragedoors.online, sales@fortmyersgaragedoors.online, support@fortmyersgaragedoors.online, office@fortmyersgaragedoors.online"
ChIJ82Lw1kGn2YgRSRo2GbOieqg,Pembroke Pines Garage Door Pros,,"Fort Lauderdale, FL",florida,garage_door,
ChIJqTzGFgsH2YgRi-4aeYv4ch4,M&M garage door service,,"Fort Lauderdale, FL",florida,garage_door,
ChIJYxbtYr8YqSYRs6yphFiCfcU,Best Garage Door Company,https://bestgaragedoorcompanyfl.com/,"Fort Lauderdale, FL",florida,garage_door,"info@bestgaragedoorcompanyfl.com, contact@bestgaragedoorcompanyfl.com, hello@bestgaragedoorcompanyfl.com, sales@bestgaragedoorcompanyfl.com, support@bestgaragedoorcompanyfl.com, office@bestgaragedoorcompanyfl.com"
ChIJCSR8Fsup2YgRQ33GIOjq7Ec,Fast Garage Door Service,https://get.fastgaragedoorsservice.com/,"Fort Lauderdale, FL",florida,garage_door,
ChIJMeBv4uYJ2YgRNK8VSNu_IZw,24 Garage Doors,https://24garagedoors.com/,"Fort Lauderdale, FL",florida,garage_door,"info@24garagedoors.com, contact@24garagedoors.com, hello@24garagedoors.com, sales@24garagedoors.com, support@24garagedoors.com, office@24garagedoors.com"
ChIJZT967Go2XUMRBq_FXGjekLI,Weston Garage Door Solutions,https://samedaygaragedoorpros.com/weston-garage-door-solutions,"Pembroke Pines, FL",florida,garage_door,
ChIJtQbWwC_07IgRSCbttS1WPn0,G​​​​​ara​​​​g​​​​​е D​​​​​o​​​​o​​​r R​​​​​​е​​​​p​​​a​​​​ir ​G​​ur​us,,"Coral Springs, FL",florida,garage_door,
ChIJKxemoJcH2YgRZgl4VD3bQoE,Garage Doors KITS US COLORS,,"Coral Springs, FL",florida,garage_door,
ChIJYygmIsgF2YgRHQplkfCNNOE,Unity Garage Door,https://www.unitygaragedoor.com/coral-springs-garage-door-repair/?utm_source=gmb&utm_medium=referral,"Coral Springs, FL",florida,garage_door,
ChIJ2Wgske03RkcRAhDe6_NQoZY,Emergency Gates Repair,,"Coral Springs, FL",florida,garage_door,
ChIJh79lieAF2YgRIn8vwuV5HH0,Access Experts 24/7,https://accessexperts247.com/fl/doors-and-gates-repair-south-florida?utm_source=gmb,"Coral Springs, FL",florida,garage_door,
ChIJwzR6pNFuyYcRY3quQ_Nn6Ec,Ea​​sy L​​ift G​​​​​ar​​​ag​​​e​ D​​​o​​or R​​​e​p​​​​​​​​​​​​ai​​​r,,"Coral Springs, FL",florida,garage_door,
ChIJ05OWRKcd2YgRGGazYzpt-2M,Florida Garage Door Company,http://www.floridagaragedoorcompany.com/,"Coral Springs, FL",florida,garage_door,"info@floridagaragedoorcompany.com, contact@floridagaragedoorcompany.com, hello@floridagaragedoorcompany.com, sales@floridagaragedoorcompany.com, support@floridagaragedoorcompany.com, office@floridagaragedoorcompany.com"
ChIJgVY7Yu-QQqoRdMsW_SgDESg,Spot On Garage Doors,https://spotongaragedoorsfl.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,"Clearwater, FL",florida,garage_door,
ChIJ829rG6HzwogRPq-0FjD1l6U,Tampa Bay Garage Pros,https://tampabaygaragepros.com/,"Clearwater, FL",florida,garage_door,"info@tampabaygaragepros.com, contact@tampabaygaragepros.com, hello@tampabaygaragepros.com, sales@tampabaygaragepros.com, support@tampabaygaragepros.com, office@tampabaygaragepros.com"
ChIJt1N_ti_xwogRwivkHgnZB0Q,Clearwater Garage Door Experts,,"Clearwater, FL",florida,garage_door,
ChIJ1Sua6bbvwogRepiQe6CIDnk,Prime Safety Harbor Overhead Doors,https://safetyharborgaragedoors.com/,"Clearwater, FL",florida,garage_door,"info@safetyharborgaragedoors.com, contact@safetyharborgaragedoors.com, hello@safetyharborgaragedoors.com, sales@safetyharborgaragedoors.com, support@safetyharborgaragedoors.com, office@safetyharborgaragedoors.com"
ChIJJwinOI75wogRTD7ScG1bMUQ,Advanced Tech Garage Repair,https://indianrocksbeachgaragedoors.com/,"Clearwater, FL",florida,garage_door,"info@indianrocksbeachgaragedoors.com, contact@indianrocksbeachgaragedoors.com, hello@indianrocksbeachgaragedoors.com, sales@indianrocksbeachgaragedoors.com, support@indianrocksbeachgaragedoors.com, office@indianrocksbeachgaragedoors.com"
ChIJfXBVRSW2iUgRU85ykKHdo3w,Friendly Garage Doors,http://friendlydoors.com/,"Clearwater, FL",florida,garage_door,"info@friendlydoors.com, contact@friendlydoors.com, hello@friendlydoors.com, sales@friendlydoors.com, support@friendlydoors.com, office@friendlydoors.com"
ChIJVfGFKP_wwogRgZKHGqY9O_I,Genie Of Clearwater,http://www.genieofclearwater.com/,"Clearwater, FL",florida,garage_door,"info@genieofclearwater.com, contact@genieofclearwater.com, hello@genieofclearwater.com, sales@genieofclearwater.com, support@genieofclearwater.com, office@genieofclearwater.com"
ChIJ5Y2jbFwR3ogRUiQsqRTaZdA,Pro-Tech Garage Doors,https://protechdoorsfl.com/,"Palm Bay, FL",florida,garage_door,"info@protechdoorsfl.com, contact@protechdoorsfl.com, hello@protechdoorsfl.com, sales@protechdoorsfl.com, support@protechdoorsfl.com, office@protechdoorsfl.com"
ChIJofL5q-5iIKgReFuc6YY-LTM,OPEN SESAME GARAGE SERVICE LLC,https://www.garagerepairflorida.com/,"Palm Bay, FL",florida,garage_door,
ChIJoxjId7oN3ogRWdzEE6DUBJg,Palm Bay Garage Door Services,,"Palm Bay, FL",florida,garage_door,
ChIJTUnIQ-pr3ogRoal2FcmHC5w,Door To Door Care,,"Palm Bay, FL",florida,garage_door,
ChIJxZr8GEBf3ogRZyt2Tako9QI,"ABCO Garage Door Company, Inc.",http://www.abcogaragedoors.com/,"Palm Bay, FL",florida,garage_door,"info@abcogaragedoors.com, contact@abcogaragedoors.com, hello@abcogaragedoors.com, sales@abcogaragedoors.com, support@abcogaragedoors.com, office@abcogaragedoors.com"
ChIJVYEB3Q0N3ogRDytuzW8ZSCA,Rivera HandyMan and Screen Repair ServiceLlc.,,"Palm Bay, FL",florida,garage_door,
ChIJ0yLuTr4O3ogRTgo2_jTG2iY,D & D Garage Doors,https://www.danddgaragedoors.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Melbourne-FL,"Palm Bay, FL",florida,garage_door,
ChIJj7Kfg8lOgUURy349bIHLfWE,Oceanside Sliding Door Repairs,https://www.oceansideslidingdoorsrepair.com/,"Palm Bay, FL",florida,garage_door,"info@oceansideslidingdoorsrepair.com, contact@oceansideslidingdoorsrepair.com, hello@oceansideslidingdoorsrepair.com, sales@oceansideslidingdoorsrepair.com, support@oceansideslidingdoorsrepair.com, office@oceansideslidingdoorsrepair.com"
ChIJ6aZ2lh3V2IgRl9sLcLMFZZQ,Rise Garage Doors,https://risegaragedoors.com/,"West Palm Beach, FL",florida,garage_door,
ChIJgerjSsHX2IgRcIx6Y-OYgFo,West Palm Beach Garage Pros,,"West Palm Beach, FL",florida,garage_door,
ChIJgRCQt5Yt2YgRguGQsm7fRY0,Palm Beach's Top Garage Door Services,https://garagedoorsrepairpalmbeach.com/,"West Palm Beach, FL",florida,garage_door,
ChIJcyAO-NJpyYcR6DuWbcNsWAM,ACE G​​​​​ar​​​a​​​​​​ge D​​o​​​​o​​​​​r R​​​​ep​​​a​​​​​​​i​​​​​r W​​​est Pa​​lm Beach,,"West Palm Beach, FL",florida,garage_door,
ChIJO9qemK4q2YgRnYCTn-B-cWw,The Garage Door King Inc,http://www.thegaragedoorking.org/,"West Palm Beach, FL",florida,garage_door,"info@thegaragedoorking.org, contact@thegaragedoorking.org, hello@thegaragedoorking.org, sales@thegaragedoorking.org, support@thegaragedoorking.org, office@thegaragedoorking.org"
ChIJRa-HrMjX2IgRgVE9ppMPcX0,At Your Service Garage Doors LLC,https://www.atyourservicefla.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Palm-Beach-FL,"West Palm Beach, FL",florida,garage_door,"info@atyourservicefla.com, contact@atyourservicefla.com, hello@atyourservicefla.com, sales@atyourservicefla.com, support@atyourservicefla.com, office@atyourservicefla.com"
ChIJ-fXwBEDV2IgRPFCPrdr8lLs,Crawford Garage Doors,https://crawfordgaragedoors.net/,"West Palm Beach, FL",florida,garage_door,
ChIJrfk58fsu2YgRklN2oYfPCXA,Quality Garage Door Services West Palm,https://www.qualitygaragedoorwestpalm.com/,"West Palm Beach, FL",florida,garage_door,"info@qualitygaragedoorwestpalm.com, contact@qualitygaragedoorwestpalm.com, hello@qualitygaragedoorwestpalm.com, sales@qualitygaragedoorwestpalm.com, support@qualitygaragedoorwestpalm.com, office@qualitygaragedoorwestpalm.com"
ChIJ58E-5irh2IgRxbNjSTIFr_I,Boca Garage Door Services,https://bocagaragedoorrepair.com/,"Pompano Beach, FL",florida,garage_door,
ChIJK9_0QkUB2YgRFUAoKjPIfKE,SPEEDY GARAGE DOOR,,"Pompano Beach, FL",florida,garage_door,
ChIJbcouPY2l6IgRajp-jmb89ho,Precision Garage Door Service of Gainesville,https://precisiondoornorthcentralfl.com/?utm_source=gmb&utm_medium=location_gainesville&utm_campaign=website,"Gainesville, FL",florida,garage_door,"info@precisiondoornorthcentralfl.com, contact@precisiondoornorthcentralfl.com, hello@precisiondoornorthcentralfl.com, sales@precisiondoornorthcentralfl.com, support@precisiondoornorthcentralfl.com, office@precisiondoornorthcentralfl.com"
ChIJrSLYVQCV6IgRQPo15CpzNxw,Garage Door's Local Pros,,"Gainesville, FL",florida,garage_door,
ChIJhypXlJi86IgREPrStnL1X8I,NYS~Sunglass Cart,,"Gainesville, FL",florida,garage_door,
ChIJtxxtSr7jFYgRc6lHX_1N4b8,Overhead Door Company Of Gainesville™,http://www.overheaddoorgnv.com/,"Gainesville, FL",florida,garage_door,"info@overheaddoorgnv.com, contact@overheaddoorgnv.com, hello@overheaddoorgnv.com, sales@overheaddoorgnv.com, support@overheaddoorgnv.com, office@overheaddoorgnv.com"
ChIJB90XH6Gm6IgRGmqEIwghXCs,"Stellar Services of North Florida, LLC.",https://www.gainesvilleacrepair.com/?utm_source=GMB&utm_medium=organic&utm_campaign=gainesville,"Gainesville, FL",florida,garage_door,"info@gainesvilleacrepair.com, contact@gainesvilleacrepair.com, hello@gainesvilleacrepair.com, sales@gainesvilleacrepair.com, support@gainesvilleacrepair.com, office@gainesvilleacrepair.com"
ChIJ___rJjFxaYgRmURDgb0w2PA,Elite AC Heating Repair Miami,,"Miami, FL",florida,hvac,
ChIJtfcykOLH2YgRmCEkBGXj1fY,Zenith AC Repairs Coral Gables,https://zenithacrepairs.pro/location/your-ultimate-guide-to-ac-repairs-in-miami,"Miami, FL",florida,hvac,"info@zenithacrepairs.pro, contact@zenithacrepairs.pro, hello@zenithacrepairs.pro, sales@zenithacrepairs.pro, support@zenithacrepairs.pro, office@zenithacrepairs.pro"
ChIJWVRhiimx2YgR2XJHOnyYU-4,AC Repair by BreezeBliss,https://breezebliss.pro/,"Miami, FL",florida,hvac,"info@breezebliss.pro, contact@breezebliss.pro, hello@breezebliss.pro, sales@breezebliss.pro, support@breezebliss.pro, office@breezebliss.pro"
ChIJncpA4cOx2YgRR5bHR5RijOI,AC Repair Miami Pros,https://acrepairmiami.pro/location/top-ac-repairs-in-miami-your-guide-to-cooling-services,"Miami, FL",florida,hvac,"info@acrepairmiami.pro, contact@acrepairmiami.pro, hello@acrepairmiami.pro, sales@acrepairmiami.pro, support@acrepairmiami.pro, office@acrepairmiami.pro"
ChIJ5wWl6SkseawRsXKDszhFv80,FrostFixers AC Repair,https://miami.frostfixers.pro/location/the-ultimate-guide-to-ac-repair-in-miami,"Miami, FL",florida,hvac,"info@miami.frostfixers.pro, contact@miami.frostfixers.pro, hello@miami.frostfixers.pro, sales@miami.frostfixers.pro, support@miami.frostfixers.pro, office@miami.frostfixers.pro"
