city,country,country_code,email,facebook,google_business_categories,google_maps_url,instagram,linkedin,name,opening_date,phone_number,review_score,reviews_number,source_category,source_country,street,url
Yatala QLD 4207,,AU,mike@coolingtowersolutions.com.au,NA,hvac_contractor,https://www.google.com/maps?cid=6580164388407232907,NA,NA,Cooling Tower Solutions,,+61 419 000 736,,,hvac_contractor,Australia,1/26 Octal St,http://www.coolingtowersolutions.com.au/
Clyde North VIC 3978,,AU,info@hipages.com.au,https://www.facebook.com/hipages,hvac_contractor,https://www.google.com/maps?cid=18007393117222426329,https://instagram.com/hipages/,https://www.linkedin.com/company/hipages-group,mvs heating & cooling,,+61 1300 041 765,,,hvac_contractor,Australia,13 Landrace Way,http://mvsheatingandcooling.com.au/
Gladesville NSW 2111,,AU,frontdesk@accessengineering.systems,https://www.facebook.com/accessgroupsolutions/,hvac_contractor,https://www.google.com/maps?cid=704055205190880117,NA,https://www.linkedin.com/company/access-group-solutions/,ACCESS ENGINEERING SYSTEMS,,+61 1300 366 707,3,2,hvac_contractor,Australia,129 Victoria Rd,http://accessengineering.systems/
Kilsyth South VIC 3137,,AU,janita@sonflow.com.au,https://www.facebook.com/SonFlowPumpsPHE,hvac_contractor,https://www.google.com/maps?cid=941328640646191549,NA,https://www.linkedin.com/company/sonflow-a-s,SonFlow Australia Pty Ltd,,+61 3 9754 2852,3,2,hvac_contractor,Australia,Unit 9/1-3 Eastspur Ct,http://sonflow.com.au/
Canning Vale WA 6155,,AU,sales@airventswa.com.au,NA,hvac_contractor,https://www.google.com/maps?cid=6917393027829997864,NA,NA,Airvents WA,,+61 8 9467 5977,5,1,hvac_contractor,Australia,2/19 Meares Way,http://www.airventswa.com.au/
Fyshwick ACT 2609,,AU,damon.bird@ghd.com,https://www.facebook.com/pages/Control-Electric-Pty-Ltd/687166354701416?ref_type=bookmark,hvac_contractor,https://www.google.com/maps?cid=6426004198182219871,NA,NA,Control & Electric,,+61 2 6299 6233,3.8,4,hvac_contractor,Australia,Unit 16/105 Newcastle St,http://www.controlandelectric.com.au/
Patterson Lakes VIC 3197,,AU,aceairconditioningvic@hotmail.com,NA,hvac_contractor,https://www.google.com/maps?cid=13891159703090645112,NA,NA,Ace Airconditioning (VIC),,+61 413 006 227,5,2,hvac_contractor,Australia,Unit 3/2 Nanda Ct,https://www.aceairconditioningvic.com.au/
Narrabundah ACT 2604,,AU,info@optimumair.com.au,,hvac_contractor,https://www.google.com/maps?cid=3755736696922048662,,,OptimumAir Pty Ltd,,+61 481 322 324,5,9,hvac_contractor,Australia,174 Captain Cook Cres,https://www.optimumair.com.au/
Revesby NSW 2212,,AU,info@rheemthermal.com.au,,hvac_contractor,https://www.google.com/maps?cid=4254744587214369567,,,Accent Air,,+61 2 9684 3684,4.9,11,hvac_contractor,Australia,43 Marigold St,http://rheemthermal.com.au/
Richmond NSW 2753,,AU,laurie@micro-air.com.au,NA,hvac_contractor,https://www.google.com/maps?cid=9979678703644476177,NA,NA,Micro-air Pty Ltd,,+61 1300 464 276,,,hvac_contractor,Australia,16 Hobart St,http://www.micro-air.com.au/
Oakleigh South VIC 3167,,AU,info@airkorp.com.au,https://www.facebook.com/airkorpaustralia/,hvac_contractor,https://www.google.com/maps?cid=5153143233487557597,NA,https://www.linkedin.com/company/airkorp-australia-pty-ltd/,Airkorp Australia Pty Ltd,,+61 1300 247 567,5,1,hvac_contractor,Australia,18A Manton Rd,http://www.airkorp.com.au/
Kunda Park QLD 4556,,AU,service@airboar.com.au,,hvac_contractor,https://www.google.com/maps?cid=5564956992342580518,,,Air Boar,,+61 1300 112 627,,,hvac_contractor,Australia,Unit 1/35 Enterprise St,http://airboar.com.au/
Nerang QLD 4211,,AU,enquiries@agileequipmenthire.com.au,https://www.facebook.com/AgileEquipmentHire,hvac_contractor,https://www.google.com/maps?cid=14129492450697675166,,https://www.linkedin.com/company/agile-equipment-hire,Air Conditioner Hire Gold Coast,,+61 7 5554 8519,,,hvac_contractor,Australia,Unit 1125/4 Lawrence Dr,http://airconditionerhire.com.au/
Cranbourne West VIC 3977,,AU,info@geothermalindustries.com.au,https://www.facebook.com/geothermalindustries,hvac_contractor,https://www.google.com/maps?cid=4151114314049566893,https://www.instagram.com/geothermal_industries/,https://www.linkedin.com/company/geothermal-industries,Geothermal Industries Australia Pty Ltd,,+61 3 8899 7890,,,hvac_contractor,Australia,Unit 1/15-17 Paramount Blvd,http://geothermalindustries.com.au/
Capalaba QLD 4157,,AU,sales@teamair.com.au,https://www.facebook.com/teamair.com.au/,air_conditioning_contractor,https://www.google.com/maps?cid=9068445321663484914,https://www.instagram.com/teamair_au/?hl=en,,Team Air & Electrical Pty Ltd,,+61 7 3245 7588,3.3,32,air_conditioning_contractor,Australia,Shed 1/17 Hook St,http://www.teamair.com.au/
Level 2/161 King St,Newcastle NSW 2300,AU,admin@valleyairconditioning.com.au,https://www.facebook.com/valleyaircon,air_conditioning_contractor,https://www.google.com/maps?cid=4816986024118418953,https://www.instagram.com/valley_airconditioning/,https://www.linkedin.com/company/valley-air-conditioning/,Valley Air Conditioning Newcastle,,+61 2 4966 0071,4.8,201,air_conditioning_contractor,Australia,Suite 402,https://www.valleyairconditioning.com.au/newcastle/
Silverwater NSW 2128,,AU,sales@supremeair.com.au,,air_conditioning_contractor,https://www.google.com/maps?cid=4392952660456283762,,,Supreme Air Conditioning,,+61 418 971 600,,,air_conditioning_contractor,Australia,1/104 Derby St,http://www.supremeair.com.au/
Springfield Lakes QLD 4300,,AU,info@purifyair.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=11981624085302627664,NA,NA,Purify Air Con Cleaning Springfield Lakes,,+61 435 306 503,4.9,37,air_conditioning_contractor,Australia,23 Opossum Cct,https://www.purifyairconcleaning.com.au/queensland/air-con-cleaning-springfield-lakes
Morningside QLD 4170,,AU,info@seetoair.com.au,https://www.facebook.com/SeetoAir/,air_conditioning_contractor,https://www.google.com/maps?cid=727807574554030682,https://www.instagram.com/seeto_air/,NA,Seeto Air & Electrical,,+61 7 3108 8760,4.7,41,air_conditioning_contractor,Australia,2/160 Riverside Pl,http://seetoair.com.au/
Spotswood VIC 3015,,AU,enquiries@belmoreir.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=360978778803700609,NA,NA,Belmore Air,,+61 414 954 837,5,1,air_conditioning_contractor,Australia,Suite 2/91 Simcock Ave,http://belmoreair.com.au/
Cranebrook NSW 2749,,AU,enquiries@robertsairconditioning.com.au,,air_conditioning_contractor,https://www.google.com/maps?cid=8204212448991439017,,,Roberts Air Conditioning,,+61 2 8809 3704,4.9,211,air_conditioning_contractor,Australia,Unit 12/7 Renshaw St,https://www.robertsairconditioning.com.au/
Braeside VIC 3195,,AU,accounts@bysonair.com.au,https://www.facebook.com/BysonAir/,air_conditioning_contractor,https://www.google.com/maps?cid=8180052810739282286,https://www.instagram.com/bysonair/,,Byson Air Pty Ltd,,+61 423 932 671,4.9,17,air_conditioning_contractor,Australia,Factory 13/310 Governor Rd,http://www.bysonair.com.au/
Melbourne VIC 3000,,AU,20info@airelite.com.au,https://www.facebook.com/AirEliteAU,air_conditioning_contractor,https://www.google.com/maps?cid=15038802784199326146,,,Air Elite,,+61 1300 235 483,4.9,212,air_conditioning_contractor,Australia,489/585-587 Little Collins St,https://www.airelite.com.au/
Clyde VIC 3978,,AU,admin@coolazaircon.com.au,https://www.facebook.com/coolazaircon,air_conditioning_contractor,https://www.google.com/maps?cid=144731204206088837,NA,NA,COOL AZ PTY LTD,,+61 466 937 888,4.8,19,air_conditioning_contractor,Australia,380 Manks Rd,https://coolazaircon.com.au/
Elsternwick VIC 3185,,AU,info@tekair.com.au,https://www.facebook.com/TEKAIR,air_conditioning_contractor,https://www.google.com/maps?cid=14382471346670327756,https://www.instagram.com/tek.air/,NA,Tek Air,,+61 423 412 514,5,39,air_conditioning_contractor,Australia,15 Elm Ave,https://www.tekair.com.au/
Carrum Downs VIC 3201,,AU,info@empirehvac.com.au,https://www.facebook.com/empirehvac.com.au,air_conditioning_contractor,https://www.google.com/maps?cid=16556573011899098277,https://www.instagram.com/empire_aircon/,NA,Empire HVAC,,+61 1300 113 060,4,4,air_conditioning_contractor,Australia,17 Brett Dr,http://www.empirehvac.com.au/
Tempe NSW 2044,,AU,coldrae@coldrae.com.au,http://www.facebook.com/coldrae.com.au,air_conditioning_contractor,https://www.google.com/maps?cid=10913023976726930291,NA,NA,Cold Rae,,+61 2 8577 5777,3.3,7,air_conditioning_contractor,Australia,817 Princes Hwy,http://www.coldrae.com.au/
Aitkenvale QLD 4814,,AU,contact@vaneerdeair.com.au,https://www.facebook.com/VanEerdeRefrigerationQLDandNT,air_conditioning_contractor,https://www.google.com/maps?cid=18424614943635824280,NA,NA,Van Eerde Airconditioning & Refrigeration,,+61 7 4779 2275,4.1,9,air_conditioning_contractor,Australia,3 Madden St,http://www.vaneerdeair.com.au/
Woolner NT 0820,,AU,john@doe.com,https://www.facebook.com/SimsRefrigeration/,air_conditioning_contractor,https://www.google.com/maps?cid=7661115366022503825,NA,NA,Sims Refrigeration & Air Conditioning NT-commercial refrigeration Darwin,,+61 8 8941 2222,5,1,air_conditioning_contractor,Australia,Unit 4/13 Bishop St,http://www.simsrefrig.com.au/
Laurieton NSW 2443,,AU,southerlychangeac@gmail.com,https://www.facebook.com/profile.php?id=100088315495023&paipv=0&eav=AfYRmVM7QAjSd9EGS1Ir6mMg_BawJqjR7gc-KBczakP0d142DLoXw-YUzwBIT2btpMo,air_conditioning_contractor,https://www.google.com/maps?cid=16888986161753830035,,,Southerly Change Air Conditioning,,+61 421 661 478,5,25,air_conditioning_contractor,Australia,496 Ocean Dr,https://www.facebook.com/profile.php?id=100088315495023&paipv=0&eav=AfYRmVM7QAjSd9EGS1Ir6mMg_BawJqjR7gc-KBczakP0d142DLoXw-YUzwBIT2btpMo
Wellington Point QLD 4160,,AU,mark@southeastairconditioning.com.au,,air_conditioning_contractor,https://www.google.com/maps?cid=12198870335346392698,,,South East Air Conditioning Services,,+61 418 150 053,5,1,air_conditioning_contractor,Australia,39 Canegrove Cct,https://southeastairconditioning.com.au/contact-us/
Gnangara WA 6077,,AU,info@hrwaircon.com.au,https://www.facebook.com/HRW-Air-Conditioning-325845614227330/,air_conditioning_contractor,https://www.google.com/maps?cid=11447832799733359640,NA,NA,HRW Air-Conditioning,,+61 419 046 240,5,14,air_conditioning_contractor,Australia,Unit 15/19 Supreme Lp,http://hrwaircon.com.au/
Winnellie NT 0820,,AU,info@frmrefrigeration.com.au,,air_conditioning_contractor,https://www.google.com/maps?cid=7542718945464291893,,,FRM Refrigeration & Air Conditioning,,+61 8 8947 0711,4.6,9,air_conditioning_contractor,Australia,4/11 Cousin St,http://www.frmrefrigeration.com.au/
East Ballina NSW 2478,,AU,airfixaircon@gmail.com,NA,air_conditioning_contractor,https://www.google.com/maps?cid=8680784589777408085,NA,NA,Airfix Airconditioning,,+61 488 107 426,5,83,air_conditioning_contractor,Australia,Shop 10/38-44 Links Ave,http://www.airfixaircon.com.au/
Kioloa NSW 2539,,AU,convectionair@outlook.com,https://www.facebook.com/profile.php?id=61554248669018,air_conditioning_contractor,https://www.google.com/maps?cid=8602808905161894711,,,Convection Air - Air Conditioning,,+61 422 521 435,5,16,air_conditioning_contractor,Australia,15 Hapgood Cl,http://convectionair.com.au/
Coffs Harbour NSW 2450,,AU,service@coffsrefrigeration.com.au,https://www.facebook.com/coffsfridgie/,air_conditioning_contractor,https://www.google.com/maps?cid=2631713706790573307,https://www.instagram.com/coffs_refrigeration/,NA,Coffs Harbour Refrigeration & Air-Conditioning,,+61 2 6658 0188,5,51,air_conditioning_contractor,Australia,1/6 Druitt Ct,http://coffsrefrigeration.com.au/
Fyshwick ACT 2609,,AU,webmaster@carrier.com,,air_conditioning_contractor,https://www.google.com/maps?cid=13524291535108575704,,,Carrier Australia Pty Ltd,,+61 2 6280 3250,1,2,air_conditioning_contractor,Australia,11/13 Geelong St,https://www.carrier.com/commercial/en/au/about/about-carrier-australia/
Bassendean WA 6054,,AU,ber@berservices.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=3688977700851931046,NA,NA,BER Property Services,,+61 402 108 210,5,1,air_conditioning_contractor,Australia,5/15 May Holman Dr,http://www.berservices.com.au/
Silverwater NSW 2128,,AU,frank@dev-afiairconditioning.jmrcd.com.au,https://www.facebook.com/afiairconditioning/,air_conditioning_contractor,https://www.google.com/maps?cid=15291282658819053143,NA,NA,AFI Air Conditioning,,+61 405 105 007,,,air_conditioning_contractor,Australia,B9/27-29 Fariola St,http://afiairconditioning.com/
Chirnside Park VIC 3116,,AU,contact@turbochill.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=1334517024490027172,NA,https://www.linkedin.com/company/turbochill-services-pty-ltd,Turbochill Services Pty Ltd,,+61 1300 264 295,5,1,air_conditioning_contractor,Australia,Factory 18/62 Ramset Dr,http://www.turbochill.com.au/
Cheltenham VIC 3192,,AU,admin@customairconditioning.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=15692462824515166946,NA,NA,Custom Air Conditioning,,+61 3 9585 3811,5,8,air_conditioning_contractor,Australia,2/91 Tulip St,http://www.customairconditioning.com.au/
North Moonta SA 5558,,AU,admin@peninsulaair.com.au,https://www.facebook.com/peninsulaair1,air_conditioning_contractor,https://www.google.com/maps?cid=12766425904468031040,NA,NA,Peninsula Air Conditioning,,+61 8 8825 2076,3.8,21,air_conditioning_contractor,Australia,8 Crutchett Rd,http://peninsulaairconditioning.com.au/
Merewether NSW 2291,,AU,cathy@castlechill.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=3741420555918607494,NA,NA,Castle Chill Refrigeration & Air Conditioning,,+61 417 443 805,,,air_conditioning_contractor,Australia,54 Merewether St,http://castlechill.com.au/
Albany Creek QLD 4035,,AU,service@pkairsystems.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=2608836192174300076,NA,NA,PK AIRSYSTEM SERVICES,,+61 405 646 485,4.3,17,air_conditioning_contractor,Australia,Faheys Rd W,http://www.pkairsystems.com.au/
Caves Beach NSW 2281,,AU,xcelair@bigpond.net.au,https://www.facebook.com/xcelairandelectrical/timeline?ref=page_internal,air_conditioning_contractor,https://www.google.com/maps?cid=1029556151559732583,https://www.instagram.com/xcelair/,NA,Xcel Air,,+61 437 321 160,4.9,12,air_conditioning_contractor,Australia,15 Barellan St,http://www.xcelair.com.au/
Box Hill North VIC 3129,,AU,info@rpgairconditioning.com,NA,air_conditioning_contractor,https://www.google.com/maps?cid=3361563007125013310,https://www.instagram.com/rpg_heating_cooling/,NA,RPG Heating & Air Conditioning,,+61 452 662 446,5,36,air_conditioning_contractor,Australia,6 Nan St,https://rpgairconditioning.com.au/
Kunda Park QLD 4556,,AU,admin@ecoairandelectrical.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=5087326682438465817,NA,NA,Eco air and electrical,,+61 407 630 108,5,33,air_conditioning_contractor,Australia,Unit 3/2 Page St,https://ecoairandelectrical.com.au/
Penrith NSW 2750,,AU,info@krispair.com.au,https://www.facebook.com/krispaircon/,air_conditioning_contractor,https://www.google.com/maps?cid=2909096347713415136,https://www.instagram.com/krisp.air/,https://www.linkedin.com/in/adam-rapley-328a69172/,Krisp Air,,+61 2 4720 9666,4.8,58,air_conditioning_contractor,Australia,Unit 4/42 Jack Williams Dr,http://krispair.com.au/
Baringa QLD 4551,,AU,admin@scacs.com.au,,air_conditioning_contractor,https://www.google.com/maps?cid=3125164688343896419,,,Sunshine Coast Air Conditioning Services,,+61 7 5477 0766,4.8,149,air_conditioning_contractor,Australia,Unit 5/12 Strong St,https://www.suncoastairconditioning.com.au/
Rockingham WA 6168,,AU,help@aaplair.com.au,https://www.facebook.com/AAPLair/,air_conditioning_contractor,https://www.google.com/maps?cid=16890097050188578785,,,AAPL Air Conditioning,,+61 8 9592 9099,4.8,116,air_conditioning_contractor,Australia,7/42 Crompton Rd,https://aaplairconditioning.com.au/
Centenary Heights QLD 4350,,AU,work@mackiecontracting.com,https://www.facebook.com/Mackiecontracting,air_conditioning_contractor,https://www.google.com/maps?cid=7153056728995062870,NA,NA,Mackie & Co Air Conditioning,,+61 1300 370 555,5,6,air_conditioning_contractor,Australia,4 Loch St,http://www.mackiecontracting.com/
Parkhurst QLD 4701,,AU,admin@larsenhire.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=8779662599841331558,NA,https://www.linkedin.com/in/michael-larsen-lach/,Larsen's Air Conditioning Hire,,+61 1300 422 447,5,1,air_conditioning_contractor,Australia,17 Bush Cres,http://www.larsenhire.com.au/
Hurstville NSW 2220,,AU,chris@cryorefrigeration.com.au,https://www.facebook.com/,air_conditioning_contractor,https://www.google.com/maps?cid=692414083867190971,https://www.instagram.com/cryo_refrigeration_services/,NA,Cryo Refrigeration Services Pty Ltd,,+61 410 460 467,5,15,air_conditioning_contractor,Australia,34 Annie St,https://www.cryorefrigeration.com.au/
Eltham VIC 3095,,AU,Service@rkh.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=10272757432692965327,NA,NA,RKH Air Conditioning,,+61 3 9437 2466,5,1,air_conditioning_contractor,Australia,Factory 2/31 Peel St,http://www.rkh.com.au/
Whitebridge NSW 2290,,AU,air.iservices@outlook.com.au,https://www.facebook.com/settings/?tab=ads,air_conditioning_contractor,https://www.google.com/maps?cid=6010584508875112247,NA,NA,Infinite Air,,+61 405 710 596,,,air_conditioning_contractor,Australia,Bulls Garden Rd,https://www.infiniteair.net.au/
8 Pak St,Berrimah NT 0828,AU,reception@unitednt.com.au,https://www.facebook.com/UnitedAirConditioningNT,air_conditioning_contractor,https://www.google.com/maps?cid=3649983873026238846,NA,NA,United Air Conditioning and Mechanical Services,,+61 8 8947 0566,4.3,6,air_conditioning_contractor,Australia,Industrial Estate,http://www.unitednt.com.au/
Osborne Park WA 6017,,AU,info@habitatair.com.au,NA,air_conditioning_contractor,https://www.google.com/maps?cid=13850008967194618688,NA,NA,Habitat Air,,+61 8 9242 0988,5,4,air_conditioning_contractor,Australia,Level 4/302 Selby St N,http://www.habitatair.com.au/
Driver NT 0830,,AU,admin@coolmasternt.com.au,https://www.facebook.com/CoolmasterNT/,air_conditioning_contractor,https://www.google.com/maps?cid=11727071856619489800,NA,NA,Coolmaster NT,,+61 437 027 693,,,air_conditioning_contractor,Australia,43 Kriewaldt Cct,https://www.coolmasternt.com.au/
Caringbah NSW 2229,,AU,enquiries@airdjh.com.au,https://www.facebook.com/Air-DJH-Services-Pty-Ltd-504741739670303/,air_conditioning_contractor,https://www.google.com/maps?cid=5692882801685607821,https://www.instagram.com/airdjhservices/,NA,Air DJH Services,,+61 2 9526 8170,4.8,108,air_conditioning_contractor,Australia,1/22 Northumberland Rd,http://www.airdjh.com.au/
